time,sym,src,price,size
2023-04-21D08:22:06.687000000,GOOG,O,41.9,512
2023-04-21D08:22:07.467000000,GOOG,O,41.86,5845
2023-04-21D08:22:07.861000000,IBM,O,46.84,3640
2023-04-21D08:22:09.273000000,ORCL,O,33.56,5726
2023-04-21D08:22:12.552000000,DELL,L,29.98,4046
2023-04-21D08:22:14.930000000,CSCO,O,36.73,67
2023-04-21D08:22:16.684000000,ORCL,N,33.54,1844
2023-04-21D08:22:17.267000000,NOK,N,30.98,4257
2023-04-21D08:22:18.228000000,NOK,N,30.97,1075
2023-04-21D08:22:20.478000000,ORCL,N,33.54,7234
2023-04-21D08:22:28.710000000,ORCL,N,33.55,5513
2023-04-21D08:22:30.416000000,ORCL,N,33.55,4972
2023-04-21D08:22:30.955000000,YHOO,N,34.93,972
2023-04-21D08:22:32.707000000,CSCO,N,36.78,6493
2023-04-21D08:22:39.205000000,YHOO,N,34.91,431
2023-04-21D08:22:39.952000000,ORCL,L,33.52,2298
2023-04-21D08:22:44.728000000,ORCL,O,33.54,4472
2023-04-21D08:22:47.209000000,AAPL,O,25.72,1665
2023-04-21D08:22:48.363000000,NOK,L,30.97,7240
2023-04-21D08:22:49.020000000,YHOO,L,34.9,5456
2023-04-21D08:22:49.124000000,CSCO,N,36.8,5472
2023-04-21D08:22:50.263000000,AAPL,O,25.69,3607
2023-04-21D08:22:51.587000000,ORCL,O,33.54,5854
2023-04-21D08:22:51.590000000,ORCL,O,33.54,3590
2023-04-21D08:22:54.653000000,GOOG,N,41.91,2453
2023-04-21D08:23:00.808000000,ORCL,L,33.55,3744
2023-04-21D08:23:05.708000000,DELL,O,30.03,4148
2023-04-21D08:23:05.831000000,CSCO,N,36.78,6153
2023-04-21D08:23:06.420000000,YHOO,N,34.87,1580
2023-04-21D08:23:08.397000000,YHOO,L,34.88,466
2023-04-21D08:23:11.535000000,GOOG,L,41.84,2761
2023-04-21D08:23:16.453000000,IBM,O,46.84,578
2023-04-21D08:23:19.848000000,DELL,N,30.01,3655
2023-04-21D08:23:21.182000000,YHOO,N,34.88,4040
2023-04-21D08:23:22.264000000,YHOO,N,34.88,1826
2023-04-21D08:23:25.783000000,YHOO,N,34.91,8357
2023-04-21D08:23:29.387000000,DELL,L,29.98,3451
2023-04-21D08:23:29.465000000,IBM,N,46.81,7593
2023-04-21D08:23:31.650000000,MSFT,O,35.62,1076
2023-04-21D08:23:32.381000000,DELL,O,29.98,501
2023-04-21D08:23:34.753000000,AAPL,N,25.69,4133
2023-04-21D08:23:35.514000000,GOOG,O,41.86,1530
2023-04-21D08:23:38.325000000,IBM,N,46.8,348
2023-04-21D08:23:38.334000000,GOOG,O,41.88,1250
2023-04-21D08:23:42.529000000,GOOG,L,41.82,167
2023-04-21D08:23:42.785000000,IBM,L,46.77,3473
2023-04-21D08:23:46.341000000,ORCL,N,33.57,6
2023-04-21D08:23:49.556000000,AAPL,L,25.75,2780
2023-04-21D08:23:52.003000000,CSCO,N,36.81,1198
2023-04-21D08:23:54.125000000,NOK,L,30.98,5417
2023-04-21D08:24:00.949000000,ORCL,N,33.55,1628
2023-04-21D08:24:01.446000000,YHOO,O,34.93,4234
2023-04-21D08:24:01.974000000,MSFT,L,35.58,179
2023-04-21D08:24:02.372000000,DELL,L,29.97,1604
2023-04-21D08:24:05.475000000,MSFT,N,35.58,2105
2023-04-21D08:24:07.217000000,AAPL,N,25.73,3150
2023-04-21D08:24:09.975000000,IBM,L,46.82,3631
2023-04-21D08:24:10.551000000,GOOG,N,41.81,229
2023-04-21D08:24:13.742000000,GOOG,L,41.8,404
2023-04-21D08:24:14.122000000,DELL,N,30,794
2023-04-21D08:24:15.273000000,IBM,O,46.81,81
2023-04-21D08:24:16.151000000,NOK,O,30.98,6643
2023-04-21D08:24:23.038000000,AAPL,N,25.72,223
2023-04-21D08:24:24.587000000,CSCO,L,36.82,10
2023-04-21D08:24:28.676000000,ORCL,N,33.54,5379
2023-04-21D08:24:28.951000000,MSFT,O,35.6,2889
2023-04-21D08:24:31.463000000,DELL,O,29.98,651
2023-04-21D08:24:39.094000000,CSCO,L,36.82,5483
2023-04-21D08:24:40.653000000,YHOO,L,34.9,99
2023-04-21D08:24:43.526000000,NOK,N,31.03,7850
2023-04-21D08:24:44.511000000,ORCL,L,33.59,4049
2023-04-21D08:24:44.879000000,GOOG,N,41.77,1544
2023-04-21D08:24:49.042000000,MSFT,N,35.6,3311
2023-04-21D08:24:49.311000000,IBM,L,46.84,2987
2023-04-21D08:24:49.425000000,GOOG,O,41.75,889
2023-04-21D08:24:49.921000000,GOOG,O,41.75,633
2023-04-21D08:24:50.636000000,IBM,L,46.84,3325
2023-04-21D08:24:51.026000000,IBM,L,46.85,2584
2023-04-21D08:24:51.991000000,AAPL,L,25.75,806
2023-04-21D08:24:53.644000000,GOOG,N,41.78,3227
2023-04-21D08:25:03.701000000,DELL,O,29.97,7949
2023-04-21D08:25:04.621000000,CSCO,N,36.76,1163
2023-04-21D08:25:11.349000000,IBM,L,46.84,3079
2023-04-21D08:25:17.128000000,CSCO,N,36.73,408
2023-04-21D08:25:19.707000000,CSCO,N,36.73,137
2023-04-21D08:25:19.986000000,AAPL,L,25.76,326
2023-04-21D08:25:27.420000000,MSFT,O,35.57,7615
2023-04-21D08:25:30.095000000,ORCL,O,33.58,1470
2023-04-21D08:25:33.553000000,GOOG,L,41.77,1716
2023-04-21D08:25:33.570000000,NOK,L,31.11,1319
2023-04-21D08:25:34.857000000,DELL,L,29.95,1673
2023-04-21D08:25:36.793000000,ORCL,N,33.57,1002
2023-04-21D08:25:37.949000000,NOK,L,31.14,61
2023-04-21D08:25:46.747000000,ORCL,O,33.62,395
2023-04-21D08:25:47.363000000,CSCO,O,36.72,215
2023-04-21D08:25:54.595000000,YHOO,L,34.88,4695
2023-04-21D08:25:55.539000000,ORCL,L,33.6,2692
2023-04-21D08:25:59.087000000,YHOO,N,34.86,6697
2023-04-21D08:25:59.863000000,MSFT,N,35.66,6
2023-04-21D08:25:59.973000000,GOOG,L,41.8,5462
2023-04-21D08:26:02.875000000,ORCL,O,33.63,627
2023-04-21D08:26:08.953000000,ORCL,O,33.62,4462
2023-04-21D08:26:11.937000000,YHOO,N,34.91,206
2023-04-21D08:26:13.374000000,GOOG,L,41.81,3821
2023-04-21D08:26:13.752000000,NOK,L,31.1,874
2023-04-21D08:26:15.363000000,MSFT,O,35.66,685
2023-04-21D08:26:19.837000000,CSCO,O,36.67,6643
2023-04-21D08:26:22.505000000,YHOO,L,34.89,3082
2023-04-21D08:26:23.652000000,IBM,N,46.83,2281
2023-04-21D08:26:25.859000000,IBM,N,46.81,1004
2023-04-21D08:26:28.629000000,ORCL,O,33.66,3457
2023-04-21D08:26:29.355000000,YHOO,N,34.88,568
2023-04-21D08:26:35.165000000,CSCO,L,36.69,508
2023-04-21D08:26:38.133000000,CSCO,O,36.73,3513
2023-04-21D08:26:45.520000000,DELL,L,30.01,1278
2023-04-21D08:26:48.917000000,MSFT,O,35.7,6911
2023-04-21D08:26:53.310000000,GOOG,O,41.77,8353
2023-04-21D08:26:54.521000000,YHOO,N,34.91,3141
2023-04-21D08:27:01.961000000,IBM,O,46.87,2100
2023-04-21D08:27:06.644000000,GOOG,N,41.72,797
2023-04-21D08:27:07.699000000,NOK,L,31.2,1720
2023-04-21D08:27:08.646000000,YHOO,N,34.91,3887
2023-04-21D08:27:10.747000000,CSCO,O,36.74,2380
2023-04-21D08:27:12.682000000,AAPL,O,25.83,2877
2023-04-21D08:27:12.753000000,DELL,O,29.99,159
2023-04-21D08:27:15.144000000,DELL,O,29.96,4845
2023-04-21D08:27:19.344000000,GOOG,O,41.79,2922
2023-04-21D08:27:20.308000000,ORCL,N,33.64,1042
2023-04-21D08:27:21.094000000,NOK,N,31.23,578
2023-04-21D08:27:29.062000000,YHOO,N,34.88,2372
2023-04-21D08:27:37.567000000,MSFT,N,35.8,2632
2023-04-21D08:27:39.310000000,ORCL,L,33.62,4756
2023-04-21D08:27:45.208000000,DELL,N,29.98,7435
2023-04-21D08:27:45.906000000,YHOO,O,34.86,3483
2023-04-21D08:27:48.096000000,DELL,L,29.93,2708
2023-04-21D08:27:48.179000000,MSFT,N,35.82,701
2023-04-21D08:27:52.597000000,ORCL,N,33.62,6459
2023-04-21D08:27:52.938000000,GOOG,L,41.71,3440
2023-04-21D08:27:53.760000000,IBM,N,46.78,1205
2023-04-21D08:27:56.975000000,AAPL,O,25.82,842
2023-04-21D08:28:00.467000000,DELL,O,29.98,268
2023-04-21D08:28:02.211000000,IBM,N,46.71,911
2023-04-21D08:28:02.937000000,CSCO,O,36.65,226
2023-04-21D08:28:03.947000000,CSCO,L,36.63,2850
2023-04-21D08:28:04.057000000,CSCO,L,36.67,2554
2023-04-21D08:28:06.659000000,AAPL,O,25.85,544
2023-04-21D08:28:09.117000000,GOOG,O,41.78,654
2023-04-21D08:28:15.336000000,IBM,N,46.76,1335
2023-04-21D08:28:19.717000000,YHOO,L,34.88,3292
2023-04-21D08:28:26.200000000,NOK,O,31.22,5482
2023-04-21D08:28:36.732000000,DELL,L,29.91,488
2023-04-21D08:28:41.164000000,DELL,N,29.95,1407
2023-04-21D08:28:42.539000000,YHOO,L,34.9,3393
2023-04-21D08:28:44.233000000,ORCL,N,33.64,8371
2023-04-21D08:28:45.083000000,CSCO,L,36.63,2360
2023-04-21D08:28:45.429000000,IBM,L,46.72,2140
2023-04-21D08:28:48.361000000,AAPL,O,25.84,3444
2023-04-21D08:28:50.049000000,CSCO,L,36.63,4052
2023-04-21D08:28:54.496000000,DELL,N,29.96,511
2023-04-21D08:28:55.514000000,YHOO,N,34.87,328
2023-04-21D08:29:00.318000000,IBM,L,46.78,1534
2023-04-21D08:29:06.251000000,MSFT,O,35.82,4509
2023-04-21D08:29:16.786000000,DELL,L,29.94,5092
2023-04-21D08:29:19.743000000,NOK,O,31.24,28
2023-04-21D08:29:20.537000000,IBM,O,46.7,720
2023-04-21D08:29:21.521000000,GOOG,N,41.79,2480
2023-04-21D08:29:23.826000000,CSCO,L,36.66,461
2023-04-21D08:29:25.881000000,ORCL,L,33.68,4790
2023-04-21D08:29:27.487000000,DELL,N,29.9,1745
2023-04-21D08:29:27.543000000,NOK,N,31.25,600
2023-04-21D08:29:29.241000000,AAPL,O,25.86,1476
2023-04-21D08:29:34.156000000,YHOO,O,34.86,5467
2023-04-21D08:29:45.421000000,AAPL,O,25.88,2287
2023-04-21D08:29:49.023000000,YHOO,N,34.91,2830
2023-04-21D08:29:49.389000000,CSCO,O,36.73,1433
2023-04-21D08:29:51.395000000,NOK,L,31.24,4511
2023-04-21D08:29:51.990000000,YHOO,N,34.91,5167
2023-04-21D08:29:52.127000000,CSCO,O,36.72,317
2023-04-21D08:29:57.687000000,ORCL,O,33.66,6187
2023-04-21D08:29:58.468000000,GOOG,O,41.79,957
2023-04-21D08:29:59.194000000,MSFT,N,35.82,2726
2023-04-21D08:30:01.884000000,CSCO,N,36.71,6209
2023-04-21D08:30:04.283000000,CSCO,N,36.69,5706
2023-04-21D08:30:06.813000000,MSFT,N,35.88,729
2023-04-21D08:30:08.125000000,CSCO,O,36.72,5644
2023-04-21D08:30:10.889000000,MSFT,L,35.9,1738
2023-04-21D08:30:14.171000000,MSFT,L,35.9,3103
2023-04-21D08:30:17.493000000,IBM,N,46.8,3213
2023-04-21D08:30:19.418000000,YHOO,L,34.89,4202
2023-04-21D08:30:25.695000000,AAPL,N,25.81,1282
2023-04-21D08:30:31.843000000,MSFT,N,35.85,439
2023-04-21D08:30:39.667000000,IBM,L,46.84,117
2023-04-21D08:30:39.983000000,ORCL,N,33.69,1167
2023-04-21D08:30:49.152000000,CSCO,L,36.72,764
2023-04-21D08:30:50.676000000,ORCL,L,33.66,5202
2023-04-21D08:30:53.759000000,GOOG,L,41.76,2414
2023-04-21D08:30:54.538000000,YHOO,O,34.85,1136
2023-04-21D08:30:56.272000000,GOOG,L,41.76,8341
2023-04-21D08:30:58.001000000,MSFT,O,35.85,691
2023-04-21D08:30:58.728000000,GOOG,N,41.81,265
2023-04-21D08:31:00.152000000,IBM,N,46.83,3349
2023-04-21D08:31:10.238000000,GOOG,N,41.81,4813
2023-04-21D08:31:11.699000000,ORCL,N,33.66,1339
2023-04-21D08:31:20.755000000,MSFT,O,35.86,1355
2023-04-21D08:31:26.050000000,IBM,L,46.82,6014
2023-04-21D08:31:27.861000000,GOOG,L,41.83,2598
2023-04-21D08:31:34.236000000,MSFT,N,35.88,2122
2023-04-21D08:31:40.158000000,IBM,L,46.76,1120
2023-04-21D08:31:41.845000000,GOOG,L,41.85,5296
2023-04-21D08:31:47.572000000,IBM,L,46.79,4258
2023-04-21D08:31:47.928000000,NOK,L,31.17,4460
2023-04-21D08:31:49.091000000,ORCL,O,33.69,1710
2023-04-21D08:31:52.811000000,GOOG,O,41.83,1153
2023-04-21D08:31:56.524000000,MSFT,O,35.88,5780
2023-04-21D08:31:58.868000000,CSCO,N,36.77,477
2023-04-21D08:31:59.849000000,DELL,L,29.91,6903
2023-04-21D08:32:05.661000000,IBM,N,46.77,861
2023-04-21D08:32:09.445000000,MSFT,L,35.92,2368
2023-04-21D08:32:12.207000000,YHOO,O,34.8,212
2023-04-21D08:32:25.027000000,DELL,L,29.87,5326
2023-04-21D08:32:26.066000000,NOK,N,31.29,955
2023-04-21D08:32:27.865000000,AAPL,N,25.78,838
2023-04-21D08:32:30.055000000,MSFT,N,35.88,2661
2023-04-21D08:32:32.199000000,NOK,L,31.28,1
2023-04-21D08:32:35.163000000,GOOG,N,41.88,1572
2023-04-21D08:32:36.572000000,DELL,N,29.87,5084
2023-04-21D08:32:38.004000000,CSCO,N,36.81,4354
2023-04-21D08:32:40.400000000,MSFT,N,35.88,311
2023-04-21D08:32:41.347000000,GOOG,N,41.83,522
2023-04-21D08:32:41.929000000,DELL,L,29.87,2617
2023-04-21D08:32:42.515000000,AAPL,L,25.82,3892
2023-04-21D08:32:43.070000000,IBM,N,46.76,203
2023-04-21D08:32:43.328000000,IBM,N,46.79,192
2023-04-21D08:32:46.605000000,AAPL,L,25.82,284
2023-04-21D08:32:48.130000000,CSCO,N,36.78,86
2023-04-21D08:32:52.575000000,ORCL,N,33.7,5012
2023-04-21D08:32:59.244000000,YHOO,N,34.81,4489
2023-04-21D08:33:02.278000000,MSFT,O,35.87,1631
2023-04-21D08:33:02.679000000,AAPL,L,25.77,226
2023-04-21D08:33:09.542000000,IBM,L,46.73,2452
2023-04-21D08:33:12.471000000,CSCO,N,36.81,3159
2023-04-21D08:33:19.417000000,IBM,L,46.72,1465
2023-04-21D08:33:24.096000000,GOOG,L,41.81,1434
2023-04-21D08:33:29.109000000,IBM,O,46.77,6382
2023-04-21D08:33:29.408000000,AAPL,N,25.79,1066
2023-04-21D08:33:34.160000000,AAPL,O,25.82,1326
2023-04-21D08:33:39.734000000,NOK,N,31.27,274
2023-04-21D08:33:43.645000000,GOOG,L,41.81,1547
2023-04-21D08:33:48.491000000,CSCO,O,36.83,5294
2023-04-21D08:34:03.725000000,MSFT,L,35.76,2684
2023-04-21D08:34:03.779000000,NOK,L,31.21,335
2023-04-21D08:34:04.084000000,AAPL,O,25.79,2877
2023-04-21D08:34:09.234000000,ORCL,N,33.56,7282
2023-04-21D08:34:10.758000000,IBM,N,46.77,1199
2023-04-21D08:34:12.895000000,YHOO,L,34.86,268
2023-04-21D08:34:18.812000000,YHOO,O,34.9,2560
2023-04-21D08:34:23.240000000,YHOO,N,34.88,1906
2023-04-21D08:34:26.832000000,CSCO,L,36.78,2558
2023-04-21D08:34:31.741000000,ORCL,N,33.57,2416
2023-04-21D08:34:35.989000000,AAPL,O,25.71,2902
2023-04-21D08:34:39.491000000,GOOG,L,41.87,150
2023-04-21D08:34:47.637000000,ORCL,N,33.52,57
2023-04-21D08:34:50.469000000,ORCL,N,33.49,2122
2023-04-21D08:34:51.358000000,MSFT,O,35.73,6644
2023-04-21D08:34:52.570000000,AAPL,N,25.76,2664
2023-04-21D08:34:52.823000000,GOOG,L,41.86,1333
2023-04-21D08:35:01.342000000,AAPL,O,25.72,744
2023-04-21D08:35:01.370000000,NOK,L,31.21,835
2023-04-21D08:35:12.962000000,DELL,L,29.84,7036
2023-04-21D08:35:13.771000000,CSCO,L,36.81,1875
2023-04-21D08:35:14.859000000,GOOG,L,41.9,4564
2023-04-21D08:35:15.027000000,NOK,N,31.24,2989
2023-04-21D08:35:24.621000000,YHOO,N,34.87,3304
2023-04-21D08:35:24.626000000,CSCO,O,36.83,4582
2023-04-21D08:35:27.255000000,CSCO,O,36.83,3001
2023-04-21D08:35:32.425000000,ORCL,N,33.56,3549
2023-04-21D08:35:33.350000000,IBM,L,46.75,1911
2023-04-21D08:35:35.707000000,ORCL,N,33.56,7659
2023-04-21D08:35:37.809000000,MSFT,L,35.75,2204
2023-04-21D08:35:41.755000000,CSCO,O,36.87,1530
2023-04-21D08:35:47.871000000,CSCO,O,36.84,628
2023-04-21D08:35:48.373000000,CSCO,O,36.84,1998
2023-04-21D08:35:50.691000000,GOOG,O,41.82,4087
2023-04-21D08:35:52.324000000,DELL,O,29.81,596
2023-04-21D08:35:59.397000000,GOOG,O,41.84,732
2023-04-21D08:36:06.035000000,DELL,O,29.85,5666
2023-04-21D08:36:06.791000000,GOOG,O,41.81,3449
2023-04-21D08:36:06.867000000,CSCO,L,36.82,4546
2023-04-21D08:36:15.289000000,CSCO,N,36.81,602
2023-04-21D08:36:16.379000000,CSCO,N,36.81,1492
2023-04-21D08:36:18.016000000,ORCL,O,33.55,1105
2023-04-21D08:36:18.510000000,CSCO,O,36.83,3540
2023-04-21D08:36:24.869000000,IBM,N,46.84,3843
2023-04-21D08:36:27.781000000,DELL,N,29.85,1450
2023-04-21D08:36:31.570000000,YHOO,N,34.83,1567
2023-04-21D08:36:35.532000000,ORCL,O,33.53,5875
2023-04-21D08:36:36.069000000,YHOO,L,34.82,687
2023-04-21D08:36:40.134000000,GOOG,L,41.81,1285
2023-04-21D08:36:41.177000000,CSCO,L,36.85,998
2023-04-21D08:36:51.240000000,AAPL,N,25.75,1180
2023-04-21D08:36:51.571000000,YHOO,O,34.83,2927
2023-04-21D08:36:55.018000000,DELL,N,29.86,260
2023-04-21D08:36:59.677000000,GOOG,L,41.82,2969
2023-04-21D08:37:00.927000000,IBM,O,46.85,3383
2023-04-21D08:37:05.781000000,AAPL,L,25.74,2363
2023-04-21D08:37:06.491000000,AAPL,L,25.74,3518
2023-04-21D08:37:16.561000000,MSFT,N,35.73,488
2023-04-21D08:37:25.357000000,NOK,O,31.17,2951
2023-04-21D08:37:31.972000000,ORCL,N,33.55,7372
2023-04-21D08:37:37.036000000,GOOG,O,41.88,1164
2023-04-21D08:37:38.656000000,AAPL,O,25.82,1407
2023-04-21D08:37:46.214000000,GOOG,N,41.89,368
2023-04-21D08:37:51.675000000,ORCL,N,33.55,3753
2023-04-21D08:37:57.249000000,AAPL,N,25.8,179
2023-04-21D08:38:00.784000000,MSFT,N,35.8,6538
2023-04-21D08:38:02.183000000,IBM,N,46.87,1082
2023-04-21D08:38:05.457000000,DELL,O,29.75,1044
2023-04-21D08:38:07.684000000,ORCL,O,33.61,3989
2023-04-21D08:38:10.268000000,GOOG,O,41.88,2165
2023-04-21D08:38:11.373000000,MSFT,N,35.77,304
2023-04-21D08:38:14.759000000,GOOG,N,41.89,3877
2023-04-21D08:38:17.079000000,DELL,L,29.7,748
2023-04-21D08:38:26.548000000,CSCO,N,36.85,3489
2023-04-21D08:38:29.009000000,YHOO,L,34.87,1944
2023-04-21D08:38:30.482000000,CSCO,O,36.86,95
2023-04-21D08:38:30.708000000,DELL,N,29.71,12
2023-04-21D08:38:38.017000000,AAPL,O,25.8,860
2023-04-21D08:38:44.200000000,CSCO,N,36.78,645
2023-04-21D08:38:47.676000000,MSFT,N,35.79,1168
2023-04-21D08:38:53.266000000,YHOO,L,34.89,4343
2023-04-21D08:38:55.113000000,AAPL,L,25.79,1468
2023-04-21D08:38:59.634000000,DELL,L,29.67,294
2023-04-21D08:39:02.843000000,AAPL,L,25.79,831
2023-04-21D08:39:04.755000000,AAPL,L,25.79,1372
2023-04-21D08:39:08.041000000,CSCO,L,36.72,89
2023-04-21D08:39:12.613000000,CSCO,L,36.76,0
2023-04-21D08:39:16.367000000,NOK,O,31.13,346
2023-04-21D08:39:19.143000000,CSCO,L,36.69,294
2023-04-21D08:39:23.484000000,GOOG,O,42,409
2023-04-21D08:39:29.275000000,YHOO,N,34.82,3034
2023-04-21D08:39:36.944000000,NOK,L,31.15,1712
2023-04-21D08:39:39.162000000,AAPL,O,25.81,2697
2023-04-21D08:39:39.841000000,YHOO,O,34.86,5307
2023-04-21D08:39:41.129000000,NOK,O,31.14,6132
2023-04-21D08:39:42.448000000,IBM,N,47.02,982
2023-04-21D08:39:44.026000000,MSFT,N,35.78,871
2023-04-21D08:39:44.760000000,GOOG,O,41.99,2998
2023-04-21D08:39:46.245000000,IBM,N,46.99,3256
2023-04-21D08:39:51.229000000,IBM,N,46.94,2558
2023-04-21D08:39:57.048000000,DELL,O,29.66,77
2023-04-21D08:39:58.241000000,MSFT,N,35.77,1047
2023-04-21D08:39:59.444000000,GOOG,N,41.98,29
2023-04-21D08:40:00.694000000,GOOG,L,41.96,610
2023-04-21D08:40:00.875000000,AAPL,O,25.82,629
2023-04-21D08:40:04.549000000,YHOO,N,34.79,8885
2023-04-21D08:40:04.703000000,GOOG,L,41.98,4351
2023-04-21D08:40:07.312000000,DELL,L,29.66,6035
2023-04-21D08:40:10.761000000,YHOO,L,34.82,4308
2023-04-21D08:40:14.938000000,ORCL,O,33.66,2274
2023-04-21D08:40:16.279000000,IBM,O,46.99,931
2023-04-21D08:40:18.390000000,IBM,L,46.99,326
2023-04-21D08:40:24.191000000,CSCO,L,36.66,5158
2023-04-21D08:40:35.361000000,NOK,L,31.13,1980
2023-04-21D08:40:38.355000000,GOOG,L,42.05,1144
2023-04-21D08:41:04.035000000,DELL,N,29.65,551
2023-04-21D08:41:10.063000000,DELL,L,29.67,29
2023-04-21D08:41:12.477000000,GOOG,O,42.01,2238
2023-04-21D08:41:13.437000000,IBM,O,47.09,380
2023-04-21D08:41:14.345000000,MSFT,O,35.73,1608
2023-04-21D08:41:14.406000000,NOK,N,31.11,5369
2023-04-21D08:41:14.687000000,AAPL,O,25.84,428
2023-04-21D08:41:17.187000000,IBM,N,47.07,630
2023-04-21D08:41:22.057000000,ORCL,O,33.62,2763
2023-04-21D08:41:23.601000000,ORCL,O,33.64,2273
2023-04-21D08:41:31.474000000,MSFT,L,35.76,1024
2023-04-21D08:41:32.619000000,NOK,N,31.15,2239
2023-04-21D08:41:37.492000000,YHOO,L,34.85,3924
2023-04-21D08:41:37.625000000,MSFT,N,35.71,6292
2023-04-21D08:41:42.595000000,YHOO,L,34.86,250
2023-04-21D08:41:44.718000000,AAPL,O,25.8,728
2023-04-21D08:41:47.553000000,MSFT,N,35.72,1763
2023-04-21D08:41:50.481000000,IBM,O,47.05,7143
2023-04-21D08:41:51.487000000,ORCL,O,33.58,1851
2023-04-21D08:41:52.395000000,AAPL,N,25.83,656
2023-04-21D08:41:53.113000000,DELL,L,29.67,3332
2023-04-21D08:41:53.140000000,GOOG,L,42.07,3599
2023-04-21D08:41:55.970000000,YHOO,N,34.92,588
2023-04-21D08:41:56.954000000,YHOO,N,34.92,826
2023-04-21D08:42:01.093000000,CSCO,N,36.75,980
2023-04-21D08:42:01.783000000,MSFT,L,35.71,142
2023-04-21D08:42:01.794000000,AAPL,L,25.77,3079
2023-04-21D08:42:03.210000000,ORCL,L,33.56,1579
2023-04-21D08:42:07.146000000,CSCO,O,36.7,325
2023-04-21D08:42:11.435000000,YHOO,N,34.91,6421
2023-04-21D08:42:17.286000000,AAPL,N,25.79,3172
2023-04-21D08:42:18.651000000,IBM,L,46.98,561
2023-04-21D08:42:18.967000000,GOOG,O,42.09,215
2023-04-21D08:42:20.277000000,AAPL,N,25.82,243
2023-04-21D08:42:22.390000000,NOK,L,31.15,1307
2023-04-21D08:42:25.997000000,YHOO,L,34.94,3755
2023-04-21D08:42:26.368000000,CSCO,L,36.71,2535
2023-04-21D08:42:29.175000000,ORCL,O,33.63,6546
2023-04-21D08:42:35.860000000,ORCL,O,33.62,2058
2023-04-21D08:42:48.798000000,MSFT,L,35.68,900
2023-04-21D08:42:51.755000000,NOK,L,31.07,2813
2023-04-21D08:42:55.454000000,MSFT,O,35.73,3919
2023-04-21D08:42:57.885000000,DELL,O,29.62,492
2023-04-21D08:42:59.171000000,CSCO,N,36.78,574
2023-04-21D08:43:03.068000000,IBM,O,47,701
2023-04-21D08:43:03.501000000,CSCO,N,36.78,1123
2023-04-21D08:43:09.484000000,GOOG,N,42.01,826
2023-04-21D08:43:19.757000000,IBM,L,46.93,1423
2023-04-21D08:43:20.972000000,IBM,L,46.93,4909
2023-04-21D08:43:21.748000000,MSFT,N,35.73,4273
2023-04-21D08:43:33.046000000,CSCO,N,36.78,603
2023-04-21D08:43:33.051000000,CSCO,N,36.82,7292
2023-04-21D08:43:38.694000000,ORCL,O,33.62,2140
2023-04-21D08:43:44.050000000,AAPL,O,25.75,1289
2023-04-21D08:43:48.806000000,GOOG,N,42,236
2023-04-21D08:43:50.859000000,MSFT,O,35.72,4949
2023-04-21D08:43:52.767000000,IBM,O,46.95,2092
2023-04-21D08:43:54.464000000,NOK,O,31.13,5581
2023-04-21D08:43:55.038000000,NOK,O,31.08,7071
2023-04-21D08:43:56.297000000,CSCO,O,36.82,2042
2023-04-21D08:43:59.071000000,MSFT,L,35.71,1344
2023-04-21D08:44:01.954000000,NOK,L,31.13,6874
2023-04-21D08:44:07.149000000,YHOO,O,35.02,908
2023-04-21D08:44:08.838000000,CSCO,L,36.87,378
2023-04-21D08:44:13.243000000,IBM,L,46.8,2421
2023-04-21D08:44:14.371000000,DELL,L,29.56,1418
2023-04-21D08:44:14.665000000,GOOG,L,42.03,2124
2023-04-21D08:44:18.917000000,IBM,N,46.85,710
2023-04-21D08:44:31.879000000,MSFT,N,35.78,678
2023-04-21D08:44:33.000000000,ORCL,L,33.6,943
2023-04-21D08:44:34.534000000,DELL,O,29.6,226
2023-04-21D08:44:37.227000000,YHOO,N,35.02,2007
2023-04-21D08:44:41.218000000,NOK,N,31.04,2909
2023-04-21D08:44:47.198000000,CSCO,L,36.76,2606
2023-04-21D08:44:49.144000000,GOOG,N,42,1475
2023-04-21D08:44:50.813000000,DELL,L,29.61,2040
2023-04-21D08:44:51.766000000,MSFT,L,35.75,2152
2023-04-21D08:44:58.357000000,CSCO,N,36.83,1322
2023-04-21D08:45:00.615000000,ORCL,N,33.63,4393
2023-04-21D08:45:01.726000000,YHOO,L,35.01,1531
2023-04-21D08:45:03.592000000,NOK,O,31,3654
2023-04-21D08:45:10.895000000,NOK,N,31,5281
2023-04-21D08:45:11.645000000,ORCL,N,33.61,4290
2023-04-21D08:45:16.416000000,NOK,L,31.01,657
2023-04-21D08:45:16.683000000,NOK,L,31.01,2322
2023-04-21D08:45:23.150000000,IBM,O,46.96,2590
2023-04-21D08:45:24.537000000,YHOO,N,35.02,318
2023-04-21D08:45:24.721000000,ORCL,L,33.65,1412
2023-04-21D08:45:27.512000000,AAPL,N,25.76,1570
2023-04-21D08:45:30.072000000,YHOO,O,35.05,1896
2023-04-21D08:45:33.563000000,DELL,L,29.62,4990
2023-04-21D08:45:34.061000000,NOK,L,31,1941
2023-04-21D08:45:34.484000000,IBM,N,46.96,669
2023-04-21D08:45:34.557000000,IBM,N,46.93,753
2023-04-21D08:45:34.707000000,CSCO,L,36.76,57
2023-04-21D08:45:36.172000000,DELL,L,29.61,1461
