time,sym,src,price,size
2023-04-21D08:22:17.082000000,ORCL,L,33.33,9286
2023-04-21D08:22:18.079000000,GOOG,N,41.72,9270
2023-04-21D08:22:23.614000000,YHOO,L,35.66,37
2023-04-21D08:22:25.352000000,ORCL,N,33.37,1404
2023-04-21D08:22:25.718000000,CSCO,O,37.53,3144
2023-04-21D08:22:27.099000000,NOK,L,30.85,581
2023-04-21D08:22:27.168000000,YHOO,N,35.66,1942
2023-04-21D08:22:30.224000000,GOOG,L,41.7,705
2023-04-21D08:22:32.260000000,AAPL,O,25.37,2559
2023-04-21D08:22:35.248000000,IBM,N,47.39,1356
2023-04-21D08:22:42.980000000,AAPL,O,25.4,1727
2023-04-21D08:22:47.812000000,CSCO,N,37.53,336
2023-04-21D08:22:56.874000000,CSCO,O,37.5,1737
2023-04-21D08:23:00.021000000,YHOO,O,35.59,1739
2023-04-21D08:23:05.185000000,MSFT,L,34.34,5444
2023-04-21D08:23:16.241000000,AAPL,O,25.34,222
2023-04-21D08:23:19.008000000,DELL,L,28.71,1688
2023-04-21D08:23:19.260000000,NOK,N,30.83,4301
2023-04-21D08:23:23.416000000,YHOO,L,35.57,6418
2023-04-21D08:23:23.853000000,IBM,L,47.31,3635
2023-04-21D08:23:27.884000000,NOK,N,30.83,939
2023-04-21D08:23:31.320000000,IBM,N,47.37,3667
2023-04-21D08:23:42.644000000,AAPL,L,25.37,7740
2023-04-21D08:23:47.625000000,NOK,L,30.86,525
2023-04-21D08:23:52.601000000,GOOG,N,41.67,3183
2023-04-21D08:24:01.508000000,NOK,N,30.84,4588
2023-04-21D08:24:03.226000000,NOK,N,30.85,818
2023-04-21D08:24:13.789000000,GOOG,O,41.73,305
2023-04-21D08:24:17.016000000,IBM,O,47.33,7909
2023-04-21D08:24:18.305000000,DELL,N,28.63,3281
2023-04-21D08:24:20.579000000,NOK,L,30.83,1626
2023-04-21D08:24:21.056000000,MSFT,N,34.26,6100
2023-04-21D08:24:22.874000000,AAPL,L,25.39,3783
2023-04-21D08:24:30.311000000,DELL,O,28.62,160
2023-04-21D08:24:32.980000000,IBM,O,47.38,314
2023-04-21D08:24:34.226000000,DELL,N,28.65,2774
2023-04-21D08:24:36.267000000,MSFT,L,34.27,1122
2023-04-21D08:24:36.694000000,CSCO,O,37.42,4726
2023-04-21D08:24:37.868000000,IBM,N,47.35,105
2023-04-21D08:24:42.497000000,AAPL,N,25.37,157
2023-04-21D08:24:42.723000000,DELL,N,28.6,2863
2023-04-21D08:24:44.087000000,YHOO,L,35.62,4600
2023-04-21D08:24:46.043000000,MSFT,L,34.25,924
2023-04-21D08:24:48.693000000,CSCO,N,37.44,1260
2023-04-21D08:24:49.405000000,ORCL,N,33.5,8581
2023-04-21D08:24:51.102000000,CSCO,N,37.47,2555
2023-04-21D08:24:55.018000000,ORCL,N,33.48,643
2023-04-21D08:24:55.800000000,MSFT,L,34.28,2726
2023-04-21D08:24:58.102000000,AAPL,N,25.37,6129
2023-04-21D08:25:01.295000000,AAPL,O,25.34,1947
2023-04-21D08:25:01.459000000,CSCO,L,37.43,5392
2023-04-21D08:25:08.836000000,MSFT,N,34.3,545
2023-04-21D08:25:09.769000000,CSCO,L,37.39,2612
2023-04-21D08:25:14.160000000,YHOO,N,35.69,497
2023-04-21D08:25:16.514000000,CSCO,L,37.38,1242
2023-04-21D08:25:23.217000000,GOOG,O,41.63,5042
2023-04-21D08:25:25.794000000,GOOG,O,41.66,9440
2023-04-21D08:25:26.013000000,NOK,O,30.86,2490
2023-04-21D08:25:26.808000000,AAPL,L,25.33,1155
2023-04-21D08:25:35.324000000,CSCO,L,37.43,3442
2023-04-21D08:25:36.197000000,NOK,L,30.83,5118
2023-04-21D08:25:37.357000000,DELL,O,28.63,547
2023-04-21D08:25:39.651000000,AAPL,N,25.35,1278
2023-04-21D08:25:42.893000000,DELL,O,28.64,570
2023-04-21D08:25:45.606000000,CSCO,O,37.42,3917
2023-04-21D08:25:45.926000000,AAPL,L,25.37,1691
2023-04-21D08:25:47.579000000,MSFT,N,34.25,7728
2023-04-21D08:25:48.801000000,ORCL,L,33.59,4690
2023-04-21D08:25:50.932000000,IBM,L,47.36,1698
2023-04-21D08:25:53.679000000,AAPL,O,25.34,35
2023-04-21D08:25:55.106000000,MSFT,L,34.27,937
2023-04-21D08:25:59.728000000,YHOO,L,35.71,3194
2023-04-21D08:26:04.498000000,DELL,O,28.67,3953
2023-04-21D08:26:13.577000000,ORCL,N,33.59,1493
2023-04-21D08:26:18.517000000,MSFT,N,34.26,1600
2023-04-21D08:26:21.188000000,CSCO,N,37.49,1151
2023-04-21D08:26:25.959000000,YHOO,N,35.64,4959
2023-04-21D08:26:27.323000000,CSCO,L,37.51,130
2023-04-21D08:26:32.776000000,YHOO,L,35.66,1076
2023-04-21D08:26:34.041000000,NOK,N,30.84,1731
2023-04-21D08:26:36.533000000,GOOG,L,41.68,2698
2023-04-21D08:26:37.286000000,GOOG,L,41.68,1746
2023-04-21D08:26:38.925000000,CSCO,O,37.48,4929
2023-04-21D08:26:43.341000000,IBM,L,47.35,1171
2023-04-21D08:26:44.165000000,GOOG,N,41.68,1272
2023-04-21D08:26:45.246000000,AAPL,L,25.32,1224
2023-04-21D08:26:46.856000000,NOK,L,30.79,8
2023-04-21D08:26:51.116000000,YHOO,N,35.7,344
2023-04-21D08:26:55.249000000,YHOO,L,35.69,184
2023-04-21D08:26:55.498000000,MSFT,L,34.29,2365
2023-04-21D08:26:59.051000000,ORCL,L,33.5,6403
2023-04-21D08:26:59.872000000,CSCO,N,37.48,2191
2023-04-21D08:27:05.493000000,NOK,N,30.83,2812
2023-04-21D08:27:06.685000000,ORCL,O,33.48,3306
2023-04-21D08:27:09.659000000,IBM,N,47.38,5039
2023-04-21D08:27:13.254000000,AAPL,N,25.33,939
2023-04-21D08:27:13.321000000,ORCL,N,33.47,2145
2023-04-21D08:27:14.441000000,ORCL,N,33.5,7342
2023-04-21D08:27:17.044000000,DELL,N,28.62,8725
2023-04-21D08:27:19.458000000,NOK,N,30.79,269
2023-04-21D08:27:22.780000000,IBM,L,47.4,1351
2023-04-21D08:27:23.189000000,DELL,L,28.6,7377
2023-04-21D08:27:28.071000000,NOK,L,30.78,3408
2023-04-21D08:27:29.421000000,AAPL,N,25.35,3519
2023-04-21D08:27:38.789000000,YHOO,L,35.7,307
2023-04-21D08:27:39.283000000,NOK,O,30.81,1577
2023-04-21D08:27:46.409000000,AAPL,O,25.34,314
2023-04-21D08:27:55.316000000,ORCL,L,33.47,893
2023-04-21D08:27:55.670000000,NOK,O,30.79,1397
2023-04-21D08:27:56.073000000,IBM,N,47.41,1077
2023-04-21D08:28:13.766000000,MSFT,L,34.41,645
2023-04-21D08:28:18.710000000,DELL,N,28.64,1324
2023-04-21D08:28:21.074000000,AAPL,N,25.27,7355
2023-04-21D08:28:22.340000000,CSCO,L,37.57,453
2023-04-21D08:28:25.096000000,AAPL,N,25.33,2336
2023-04-21D08:28:28.546000000,GOOG,L,41.76,941
2023-04-21D08:28:29.106000000,AAPL,N,25.33,4331
2023-04-21D08:28:29.862000000,GOOG,L,41.74,5591
2023-04-21D08:28:32.178000000,YHOO,N,35.72,1740
2023-04-21D08:28:47.657000000,AAPL,O,25.33,2545
2023-04-21D08:28:49.311000000,YHOO,L,35.69,3205
2023-04-21D08:28:49.897000000,DELL,O,28.64,3227
2023-04-21D08:28:53.526000000,IBM,O,47.48,104
2023-04-21D08:28:56.947000000,AAPL,N,25.31,1831
2023-04-21D08:29:01.028000000,MSFT,O,34.44,593
2023-04-21D08:29:01.592000000,GOOG,O,41.75,5389
2023-04-21D08:29:05.047000000,CSCO,O,37.59,57
2023-04-21D08:29:05.274000000,MSFT,L,34.45,1005
2023-04-21D08:29:06.202000000,MSFT,L,34.49,2947
2023-04-21D08:29:06.331000000,IBM,O,47.44,2072
2023-04-21D08:29:07.310000000,NOK,N,30.76,2163
2023-04-21D08:29:09.121000000,NOK,N,30.72,2402
2023-04-21D08:29:13.243000000,YHOO,L,35.69,996
2023-04-21D08:29:17.522000000,MSFT,O,34.49,6245
2023-04-21D08:29:21.395000000,DELL,L,28.65,3020
2023-04-21D08:29:22.616000000,AAPL,N,25.32,414
2023-04-21D08:29:35.965000000,CSCO,O,37.58,1394
2023-04-21D08:29:38.682000000,ORCL,N,33.39,982
2023-04-21D08:29:42.126000000,DELL,L,28.67,2371
2023-04-21D08:29:55.174000000,CSCO,O,37.55,3411
2023-04-21D08:29:56.336000000,NOK,L,30.74,3053
2023-04-21D08:29:57.857000000,CSCO,L,37.55,2741
2023-04-21D08:29:59.253000000,AAPL,N,25.32,4046
2023-04-21D08:30:03.714000000,NOK,N,30.73,572
2023-04-21D08:30:04.062000000,CSCO,O,37.54,1930
2023-04-21D08:30:11.254000000,MSFT,N,34.37,4206
2023-04-21D08:30:15.521000000,DELL,O,28.67,2659
2023-04-21D08:30:21.969000000,YHOO,N,35.67,1491
2023-04-21D08:30:30.436000000,AAPL,L,25.34,1355
2023-04-21D08:30:31.044000000,YHOO,O,35.73,130
2023-04-21D08:30:32.441000000,AAPL,L,25.38,2479
2023-04-21D08:30:32.659000000,NOK,L,30.67,1127
2023-04-21D08:30:32.843000000,GOOG,O,41.78,5956
2023-04-21D08:30:32.887000000,YHOO,N,35.68,2397
2023-04-21D08:30:38.136000000,CSCO,O,37.48,5967
2023-04-21D08:30:47.646000000,IBM,N,47.27,2982
2023-04-21D08:30:51.887000000,CSCO,N,37.46,6306
2023-04-21D08:30:59.819000000,DELL,N,28.69,6635
2023-04-21D08:31:01.678000000,GOOG,N,41.78,3838
2023-04-21D08:31:04.203000000,ORCL,L,33.42,2213
2023-04-21D08:31:04.884000000,AAPL,N,25.42,7484
2023-04-21D08:31:07.896000000,ORCL,L,33.43,2236
2023-04-21D08:31:10.340000000,DELL,N,28.67,448
2023-04-21D08:31:12.711000000,IBM,N,47.32,4617
2023-04-21D08:31:15.797000000,IBM,O,47.32,6316
2023-04-21D08:31:17.279000000,ORCL,L,33.36,2470
2023-04-21D08:31:24.927000000,YHOO,N,35.73,3044
2023-04-21D08:31:28.369000000,DELL,L,28.7,555
2023-04-21D08:31:31.266000000,GOOG,O,41.86,2560
2023-04-21D08:31:33.743000000,GOOG,O,41.86,1895
2023-04-21D08:31:34.651000000,NOK,N,30.74,2626
2023-04-21D08:31:40.761000000,AAPL,O,25.42,590
2023-04-21D08:31:41.147000000,IBM,O,47.24,3201
2023-04-21D08:31:48.287000000,MSFT,O,34.49,239
2023-04-21D08:31:52.405000000,GOOG,L,41.92,720
2023-04-21D08:31:52.413000000,GOOG,L,41.89,710
2023-04-21D08:31:56.479000000,MSFT,L,34.43,5612
2023-04-21D08:31:58.954000000,DELL,O,28.7,2999
2023-04-21D08:32:03.771000000,MSFT,N,34.44,8719
2023-04-21D08:32:04.254000000,AAPL,O,25.38,4393
2023-04-21D08:32:04.524000000,GOOG,L,41.84,5422
2023-04-21D08:32:10.132000000,DELL,N,28.73,1095
2023-04-21D08:32:15.431000000,DELL,N,28.76,4745
2023-04-21D08:32:21.045000000,GOOG,L,41.82,6465
2023-04-21D08:32:21.472000000,YHOO,L,35.71,1972
2023-04-21D08:32:26.972000000,DELL,L,28.74,1046
2023-04-21D08:32:27.892000000,IBM,L,47.28,442
2023-04-21D08:32:29.338000000,AAPL,O,25.41,578
2023-04-21D08:32:29.385000000,NOK,L,30.8,2793
2023-04-21D08:32:30.571000000,CSCO,N,37.54,3357
2023-04-21D08:32:35.330000000,IBM,L,47.28,3214
2023-04-21D08:32:35.728000000,ORCL,N,33.41,2634
2023-04-21D08:32:39.411000000,CSCO,L,37.51,2601
2023-04-21D08:32:43.662000000,DELL,O,28.74,837
2023-04-21D08:32:46.814000000,AAPL,O,25.42,408
2023-04-21D08:32:51.882000000,ORCL,N,33.43,2952
2023-04-21D08:32:58.598000000,CSCO,O,37.55,2237
2023-04-21D08:33:01.404000000,GOOG,L,41.73,958
2023-04-21D08:33:07.301000000,DELL,N,28.76,1056
2023-04-21D08:33:08.428000000,NOK,L,30.73,5523
2023-04-21D08:33:11.516000000,GOOG,L,41.8,324
2023-04-21D08:33:13.267000000,MSFT,L,34.48,5100
2023-04-21D08:33:13.667000000,NOK,O,30.77,749
2023-04-21D08:33:14.748000000,MSFT,L,34.51,2891
2023-04-21D08:33:15.539000000,DELL,O,28.77,651
2023-04-21D08:33:17.597000000,NOK,O,30.74,2615
2023-04-21D08:33:18.758000000,NOK,O,30.74,587
2023-04-21D08:33:21.671000000,CSCO,L,37.52,3227
2023-04-21D08:33:23.648000000,MSFT,L,34.49,1786
2023-04-21D08:33:29.711000000,YHOO,O,35.77,2983
2023-04-21D08:33:29.876000000,CSCO,L,37.54,4868
2023-04-21D08:33:31.494000000,YHOO,O,35.76,1338
2023-04-21D08:33:35.949000000,MSFT,L,34.54,304
2023-04-21D08:33:36.555000000,IBM,O,47.28,2980
2023-04-21D08:33:37.061000000,IBM,O,47.28,1400
2023-04-21D08:33:47.289000000,IBM,L,47.33,4051
2023-04-21D08:33:53.081000000,IBM,L,47.35,1555
2023-04-21D08:33:53.766000000,YHOO,L,35.7,909
2023-04-21D08:33:54.929000000,GOOG,L,41.79,3433
2023-04-21D08:33:55.692000000,ORCL,L,33.48,1448
2023-04-21D08:34:00.708000000,CSCO,L,37.51,3739
2023-04-21D08:34:03.207000000,YHOO,O,35.7,1357
2023-04-21D08:34:07.786000000,ORCL,L,33.45,316
2023-04-21D08:34:09.841000000,NOK,O,30.77,618
2023-04-21D08:34:11.996000000,AAPL,L,25.45,1833
2023-04-21D08:34:22.639000000,IBM,N,47.35,3253
2023-04-21D08:34:22.927000000,MSFT,L,34.56,2518
2023-04-21D08:34:30.369000000,MSFT,L,34.57,1455
2023-04-21D08:34:34.706000000,GOOG,L,41.87,2040
2023-04-21D08:34:37.210000000,MSFT,L,34.55,802
2023-04-21D08:34:39.849000000,IBM,L,47.36,236
2023-04-21D08:34:41.749000000,CSCO,O,37.6,106
2023-04-21D08:34:42.023000000,AAPL,O,25.52,2693
2023-04-21D08:34:45.855000000,CSCO,L,37.63,1384
2023-04-21D08:34:54.397000000,MSFT,O,34.65,73
2023-04-21D08:34:55.128000000,IBM,N,47.4,71
2023-04-21D08:34:55.175000000,AAPL,O,25.51,5894
2023-04-21D08:35:02.206000000,AAPL,N,25.51,959
2023-04-21D08:35:08.313000000,IBM,L,47.43,8886
2023-04-21D08:35:09.151000000,CSCO,O,37.58,1283
2023-04-21D08:35:10.019000000,DELL,N,28.69,167
2023-04-21D08:35:11.294000000,ORCL,O,33.43,2357
2023-04-21D08:35:11.929000000,AAPL,N,25.51,5795
2023-04-21D08:35:16.186000000,NOK,N,30.73,1036
2023-04-21D08:35:22.941000000,AAPL,O,25.53,1212
2023-04-21D08:35:29.587000000,IBM,N,47.45,270
2023-04-21D08:35:32.649000000,NOK,L,30.76,6023
2023-04-21D08:35:34.299000000,YHOO,O,35.68,873
2023-04-21D08:35:38.890000000,CSCO,L,37.63,4944
2023-04-21D08:35:40.580000000,IBM,O,47.48,709
2023-04-21D08:35:40.802000000,NOK,O,30.76,1627
2023-04-21D08:35:42.402000000,AAPL,O,25.52,4384
2023-04-21D08:35:43.754000000,GOOG,N,41.73,3670
2023-04-21D08:35:45.354000000,IBM,L,47.41,1253
2023-04-21D08:35:48.339000000,CSCO,N,37.66,295
2023-04-21D08:35:51.367000000,AAPL,L,25.55,3455
2023-04-21D08:35:51.763000000,GOOG,L,41.74,515
2023-04-21D08:35:57.857000000,ORCL,O,33.41,3994
2023-04-21D08:36:08.889000000,MSFT,L,34.6,235
2023-04-21D08:36:10.453000000,YHOO,N,35.77,4214
2023-04-21D08:36:12.197000000,YHOO,N,35.74,674
2023-04-21D08:36:14.315000000,MSFT,L,34.62,4345
2023-04-21D08:36:16.926000000,NOK,O,30.77,6945
2023-04-21D08:36:28.959000000,NOK,O,30.76,833
2023-04-21D08:36:29.209000000,CSCO,N,37.58,1072
2023-04-21D08:36:30.339000000,NOK,O,30.75,1247
2023-04-21D08:36:34.317000000,GOOG,N,41.79,5213
2023-04-21D08:36:36.202000000,YHOO,N,35.75,582
2023-04-21D08:36:37.857000000,MSFT,O,34.6,1275
2023-04-21D08:36:40.995000000,AAPL,N,25.47,2164
2023-04-21D08:36:44.052000000,AAPL,O,25.5,673
2023-04-21D08:36:47.783000000,MSFT,O,34.6,262
2023-04-21D08:36:51.294000000,DELL,N,28.66,379
2023-04-21D08:36:52.695000000,YHOO,N,35.77,857
2023-04-21D08:36:55.402000000,CSCO,O,37.61,2913
2023-04-21D08:36:59.623000000,ORCL,O,33.38,2494
2023-04-21D08:37:03.816000000,ORCL,N,33.39,2767
2023-04-21D08:37:07.484000000,MSFT,L,34.63,6670
2023-04-21D08:37:08.263000000,DELL,L,28.64,1286
2023-04-21D08:37:09.003000000,CSCO,N,37.63,395
2023-04-21D08:37:09.389000000,IBM,O,47.41,1656
2023-04-21D08:37:09.635000000,IBM,O,47.43,144
2023-04-21D08:37:10.077000000,IBM,O,47.41,1162
2023-04-21D08:37:16.949000000,NOK,N,30.74,1579
2023-04-21D08:37:19.775000000,AAPL,L,25.53,1801
2023-04-21D08:37:20.500000000,GOOG,N,41.77,1816
2023-04-21D08:37:23.598000000,CSCO,O,37.69,1493
2023-04-21D08:37:24.932000000,CSCO,N,37.68,4768
2023-04-21D08:37:34.391000000,DELL,L,28.6,28
2023-04-21D08:37:36.332000000,NOK,N,30.71,287
2023-04-21D08:37:36.902000000,ORCL,L,33.4,824
2023-04-21D08:37:46.161000000,ORCL,L,33.35,4851
2023-04-21D08:37:47.102000000,MSFT,L,34.64,252
2023-04-21D08:37:50.032000000,YHOO,N,35.76,5510
2023-04-21D08:37:51.306000000,MSFT,L,34.69,328
2023-04-21D08:38:04.310000000,YHOO,O,35.78,6305
2023-04-21D08:38:10.306000000,DELL,N,28.55,295
2023-04-21D08:38:18.069000000,IBM,O,47.42,3881
2023-04-21D08:38:22.056000000,CSCO,L,37.69,1502
2023-04-21D08:38:22.108000000,ORCL,N,33.31,2314
2023-04-21D08:38:29.891000000,CSCO,O,37.7,4326
2023-04-21D08:38:30.616000000,ORCL,O,33.29,744
2023-04-21D08:38:37.860000000,YHOO,L,35.71,3361
2023-04-21D08:38:40.219000000,AAPL,N,25.55,2670
2023-04-21D08:38:42.362000000,MSFT,O,34.77,252
2023-04-21D08:38:43.242000000,MSFT,O,34.74,725
2023-04-21D08:38:48.268000000,NOK,L,30.74,1458
2023-04-21D08:38:48.866000000,ORCL,O,33.33,2358
2023-04-21D08:38:51.267000000,YHOO,L,35.71,2590
2023-04-21D08:38:54.418000000,ORCL,L,33.31,3106
2023-04-21D08:38:54.902000000,MSFT,N,34.77,3532
2023-04-21D08:39:00.388000000,YHOO,L,35.71,2567
2023-04-21D08:39:07.449000000,ORCL,L,33.3,312
2023-04-21D08:39:11.602000000,NOK,O,30.79,2100
2023-04-21D08:39:19.704000000,AAPL,N,25.56,2981
2023-04-21D08:39:28.267000000,ORCL,N,33.26,4001
2023-04-21D08:39:28.717000000,NOK,O,30.78,814
2023-04-21D08:39:30.712000000,IBM,L,47.54,2865
2023-04-21D08:39:31.268000000,MSFT,O,34.82,551
2023-04-21D08:39:33.484000000,GOOG,O,41.67,5813
2023-04-21D08:39:33.746000000,DELL,L,28.56,1411
2023-04-21D08:39:41.732000000,MSFT,N,34.83,8932
2023-04-21D08:39:45.570000000,MSFT,L,34.79,1384
2023-04-21D08:39:46.218000000,NOK,O,30.78,6244
2023-04-21D08:39:49.773000000,IBM,L,47.59,1249
2023-04-21D08:39:50.187000000,CSCO,L,37.67,23
2023-04-21D08:39:51.044000000,NOK,L,30.8,1826
2023-04-21D08:39:51.808000000,AAPL,O,25.54,1639
2023-04-21D08:39:51.917000000,AAPL,O,25.54,1628
2023-04-21D08:39:52.523000000,AAPL,O,25.54,562
2023-04-21D08:39:53.584000000,GOOG,L,41.64,683
2023-04-21D08:39:57.159000000,IBM,N,47.56,7763
2023-04-21D08:39:59.082000000,DELL,N,28.6,7925
2023-04-21D08:40:06.345000000,GOOG,L,41.57,941
2023-04-21D08:40:08.046000000,YHOO,N,35.73,644
2023-04-21D08:40:08.492000000,GOOG,L,41.57,1739
2023-04-21D08:40:09.084000000,DELL,N,28.55,1151
2023-04-21D08:40:18.019000000,AAPL,N,25.49,580
2023-04-21D08:40:18.656000000,CSCO,L,37.63,1383
2023-04-21D08:40:21.002000000,NOK,O,30.85,531
2023-04-21D08:40:29.502000000,GOOG,O,41.57,353
2023-04-21D08:40:37.376000000,IBM,L,47.49,5855
2023-04-21D08:40:45.430000000,YHOO,N,35.76,4072
2023-04-21D08:40:53.096000000,IBM,O,47.5,815
2023-04-21D08:40:53.951000000,YHOO,N,35.72,1691
2023-04-21D08:40:59.381000000,CSCO,N,37.61,1441
2023-04-21D08:41:01.110000000,DELL,O,28.54,816
2023-04-21D08:41:04.611000000,DELL,O,28.5,2738
2023-04-21D08:41:09.055000000,IBM,O,47.48,4549
2023-04-21D08:41:09.374000000,NOK,O,30.98,162
2023-04-21D08:41:11.199000000,DELL,O,28.53,391
2023-04-21D08:41:15.072000000,MSFT,L,34.81,8041
2023-04-21D08:41:16.980000000,MSFT,L,34.77,251
2023-04-21D08:41:17.913000000,ORCL,L,33.3,168
2023-04-21D08:41:25.880000000,MSFT,N,34.81,9160
2023-04-21D08:41:27.076000000,CSCO,N,37.57,4247
2023-04-21D08:41:31.682000000,YHOO,N,35.75,6288
2023-04-21D08:41:33.288000000,DELL,O,28.51,277
2023-04-21D08:41:37.268000000,YHOO,L,35.74,43
2023-04-21D08:41:39.735000000,CSCO,L,37.54,2173
2023-04-21D08:41:43.689000000,IBM,O,47.55,1072
2023-04-21D08:41:44.437000000,CSCO,L,37.54,2519
2023-04-21D08:41:46.096000000,MSFT,L,34.83,2142
2023-04-21D08:41:46.147000000,DELL,O,28.51,2092
2023-04-21D08:41:46.987000000,CSCO,L,37.58,783
2023-04-21D08:41:47.202000000,MSFT,N,34.78,8186
2023-04-21D08:41:49.556000000,IBM,O,47.57,1556
2023-04-21D08:42:01.576000000,MSFT,N,34.81,87
2023-04-21D08:42:01.752000000,GOOG,L,41.6,600
2023-04-21D08:42:05.976000000,NOK,L,30.99,8513
2023-04-21D08:42:23.790000000,DELL,O,28.44,5720
2023-04-21D08:42:28.924000000,ORCL,N,33.31,1624
2023-04-21D08:42:28.954000000,CSCO,N,37.57,2200
2023-04-21D08:42:29.887000000,IBM,L,47.49,418
2023-04-21D08:42:31.100000000,AAPL,L,25.45,2615
2023-04-21D08:42:31.972000000,ORCL,N,33.31,2328
2023-04-21D08:42:42.421000000,GOOG,N,41.66,201
2023-04-21D08:42:43.972000000,ORCL,N,33.31,169
2023-04-21D08:42:53.021000000,AAPL,O,25.45,2977
2023-04-21D08:42:56.661000000,MSFT,O,34.82,60
2023-04-21D08:43:02.469000000,AAPL,L,25.47,2518
2023-04-21D08:43:08.677000000,CSCO,O,37.65,2754
2023-04-21D08:43:10.714000000,DELL,L,28.47,60
2023-04-21D08:43:11.184000000,DELL,L,28.47,2581
2023-04-21D08:43:11.270000000,AAPL,O,25.47,1413
2023-04-21D08:43:12.908000000,GOOG,O,41.69,869
2023-04-21D08:43:13.930000000,GOOG,O,41.66,1995
2023-04-21D08:43:15.972000000,DELL,L,28.45,678
2023-04-21D08:43:16.182000000,ORCL,L,33.34,4311
2023-04-21D08:43:17.722000000,DELL,N,28.46,3077
2023-04-21D08:43:18.797000000,MSFT,O,34.78,1573
2023-04-21D08:43:20.089000000,NOK,O,30.95,1170
2023-04-21D08:43:36.355000000,CSCO,N,37.7,2137
2023-04-21D08:43:36.852000000,NOK,N,30.95,145
2023-04-21D08:43:38.580000000,AAPL,L,25.44,365
2023-04-21D08:43:39.078000000,DELL,N,28.46,5043
2023-04-21D08:43:42.796000000,MSFT,O,34.81,2099
2023-04-21D08:43:48.544000000,NOK,O,30.97,221
2023-04-21D08:44:00.254000000,GOOG,O,41.7,3967
2023-04-21D08:44:00.817000000,DELL,O,28.42,9188
2023-04-21D08:44:06.352000000,ORCL,O,33.38,641
2023-04-21D08:44:09.224000000,IBM,N,47.53,4259
2023-04-21D08:44:14.934000000,MSFT,L,34.78,1595
2023-04-21D08:44:22.083000000,CSCO,L,37.75,5050
2023-04-21D08:44:30.316000000,AAPL,O,25.46,3394
2023-04-21D08:44:31.936000000,MSFT,O,34.82,1559
2023-04-21D08:44:32.761000000,DELL,N,28.37,1837
2023-04-21D08:44:33.959000000,YHOO,L,35.73,2829
2023-04-21D08:44:37.247000000,MSFT,O,34.76,157
2023-04-21D08:44:37.360000000,GOOG,O,41.68,5949
2023-04-21D08:44:38.385000000,CSCO,N,37.78,132
2023-04-21D08:44:39.144000000,GOOG,N,41.71,627
2023-04-21D08:44:40.018000000,MSFT,O,34.78,4774
2023-04-21D08:44:43.968000000,MSFT,O,34.82,5064
2023-04-21D08:44:46.705000000,CSCO,N,37.76,1449
2023-04-21D08:44:50.574000000,YHOO,L,35.75,1703
2023-04-21D08:45:01.470000000,DELL,L,28.32,40
2023-04-21D08:45:05.380000000,MSFT,L,34.87,3623
2023-04-21D08:45:05.608000000,NOK,O,30.9,122
2023-04-21D08:45:07.195000000,MSFT,L,34.87,1322
2023-04-21D08:45:11.958000000,DELL,L,28.36,4274
2023-04-21D08:45:14.234000000,MSFT,N,34.87,441
2023-04-21D08:45:16.251000000,ORCL,N,33.3,3134
2023-04-21D08:45:20.319000000,CSCO,N,37.83,3781
2023-04-21D08:45:27.228000000,CSCO,O,37.77,4354
2023-04-21D08:45:28.076000000,MSFT,O,34.83,4619
2023-04-21D08:45:28.284000000,ORCL,N,33.28,8049
2023-04-21D08:45:33.963000000,IBM,L,47.47,415
2023-04-21D08:45:34.193000000,ORCL,L,33.29,301
2023-04-21D08:45:35.189000000,GOOG,N,41.76,4048
2023-04-21D08:45:36.014000000,IBM,L,47.49,2042
2023-04-21D08:45:36.652000000,ORCL,L,33.29,5236
2023-04-21D08:45:38.277000000,ORCL,L,33.29,9862
2023-04-21D08:45:38.394000000,AAPL,O,25.41,6655
2023-04-21D08:45:40.561000000,IBM,L,47.46,1276
2023-04-21D08:45:41.596000000,AAPL,N,25.41,1071
2023-04-21D08:45:42.187000000,AAPL,N,25.41,244
2023-04-21D08:45:47.832000000,YHOO,N,35.73,5469
2023-04-21D08:45:59.130000000,GOOG,L,41.67,6600
2023-04-21D08:46:03.774000000,ORCL,L,33.24,8377
2023-04-21D08:46:13.670000000,NOK,N,30.92,4769
2023-04-21D08:46:24.837000000,AAPL,N,25.43,6062
2023-04-21D08:46:25.067000000,IBM,N,47.48,60
2023-04-21D08:46:31.987000000,AAPL,N,25.42,375
2023-04-21D08:46:32.298000000,IBM,N,47.51,959
2023-04-21D08:46:35.111000000,IBM,N,47.51,809
2023-04-21D08:46:40.175000000,AAPL,N,25.45,254
2023-04-21D08:46:45.919000000,GOOG,N,41.64,154
2023-04-21D08:46:46.542000000,ORCL,N,33.24,988
2023-04-21D08:46:47.306000000,MSFT,O,34.82,3084
2023-04-21D08:46:50.002000000,GOOG,O,41.59,1343
2023-04-21D08:46:50.578000000,DELL,O,28.35,2777
2023-04-21D08:46:53.926000000,NOK,N,30.99,4665
2023-04-21D08:46:54.233000000,YHOO,L,35.69,220
2023-04-21D08:46:57.933000000,NOK,L,30.99,1379
2023-04-21D08:47:01.684000000,AAPL,N,25.41,3220
2023-04-21D08:47:07.720000000,YHOO,L,35.73,2944
2023-04-21D08:47:10.949000000,AAPL,L,25.41,436
2023-04-21D08:47:11.861000000,YHOO,N,35.71,3601
2023-04-21D08:47:12.569000000,GOOG,N,41.61,7849
